Name,Address,LinkedIn,Website,Email,Lawyers,Lawfields
"Rechtsanw�lte Dr. Hofmann, Huesmann und Sodan","Kumpfm�hler Str. 30, 93051 Regensburg",https://de.linkedin.com/in/markus-huesmann-13a650129,http://www.kanzlei-hhs.de/,info@kanzlei-hhs.de,"Markus Huesmann; J�rg Sodan; Dr. Jur. Ronald Hofmann , LL.M. (UCT)",/ Fachanwaltschaft Strafrecht / Fachanwaltschaft Arbeitsrecht / Sozialrecht / Verwaltungsrecht / Erbrecht / Verkehrsrecht / Ausl�nderrecht & Asylrecht / Ordnungswidrigkeitenrecht / Allgemeines Vertragsrecht
jks Rechtsanw�lte Fachanw�lte,"Lindenstr. 11, 06749 Bitterfeld-Wolfen",https://www.linkedin.com/company/jks-rechtsanwaelte-fachanwaelte,http://www.jks-recht.de/,bitterfeld@jks-rae.de,Bettina Hebold-Hebner; Dipl.-Ing. Gerald R�schke; Stefan Trebs; Ralf Stiller; Christian H�hne,/ Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Arbeitsrecht / Allgemeines Vertragsrecht / Erbrecht / Strafrecht / Forderungseinzug & Inkassorecht / Grundst�cksrecht & Immobilienrecht / Mietrecht & Wohnungseigentumsrecht / Sozialrecht / Ordnungswidrigkeitenrecht / Reiserecht / Kaufrecht / Urheberrecht & Medienrecht / Schadensersatzrecht & Schmerzensgeldrecht / Recht rund ums Tier / Wirtschaftsrecht / IT-Recht / Verwaltungsrecht / Vereinsrecht & Verbandsrecht
Salzberger Reiter Mandlsperger & Partner mbB,"Stadtplatz 53, 84453 M�hldorf am Inn",https://de.linkedin.com/in/antje-knall-696aa4310,http://www.salzberger.com/,kanzlei@salzberger.com,Astrid Mandlsperger; Axel Reiter; Antje Knall; Nina Unterreitmeier,/ Fachanwaltschaft Strafrecht / Fachanwaltschaft Erbrecht / Arbeitsrecht / Verkehrsrecht / Mietrecht & Wohnungseigentumsrecht / Schadensersatzrecht & Schmerzensgeldrecht / Grundst�cksrecht & Immobilienrecht / Ordnungswidrigkeitenrecht / Maklerrecht
KLOPSCH & PARTNER Rechtsanw�lte mbB,"Thomas-Mann-Str. 12, 18055 Rostock",https://de.linkedin.com/in/ronald-klopsch-412703130,https://www.ra-klopsch.de/,info@ra-klopsch.de,Ingo Thews LL.M.; Christin Harfenmeister; Tamas Ignacz,Fachanwaltschaft Erbrecht / Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Vergaberecht / Baurecht & Architektenrecht / Strafrecht / Schadensersatzrecht & Schmerzensgeldrecht / Ordnungswidrigkeitenrecht / Steuerrecht / Mietrecht & Wohnungseigentumsrecht / Unternehmensrecht & Betriebsnachfolge / Unterhaltsrecht / Grundst�cksrecht & Immobilienrecht / Zivilrecht
"VOELKER & Partner, Rechtsanw�lte Wirtschaftspr�fer Steuerberater mbB","Am Echazufer 24, 72764 Reutlingen",https://www.linkedin.com/company/voelker-partner-mbb,http://www.voelker-gruppe.com/,info@voelker-gruppe.com,Dr. Stefan Seyfarth; Matthias Borth LL.M.; Veronika Klein,Fachanwaltschaft Erbrecht / Fachanwaltschaft Arbeitsrecht / Steuerrecht / Unternehmensrecht & Betriebsnachfolge
Dr. Winkelmann Dr. Vogt & Partner Rechtsanwaltsgesellschaft mbB,"Ludwigsplatz 8, 64283 Darmstadt",https://de.linkedin.com/in/thomas-winkelmann-a0a205141,https://www.winkelmann-vogt.de/,kanzlei@winkelmann-vogt.de,Dr. Dieter Vogt; Dr. Thomas Winkelmann; Dipl. jur. univ. Yvonne Klaus; Kai Sulzmann; Anne Habermann LL.M.,Fachanwaltschaft Medizinrecht / Fachanwaltschaft Steuerrecht / Fachanwaltschaft Arbeitsrecht / Erbrecht / Arzthaftungsrecht / Unterhaltsrecht / Schadensersatzrecht & Schmerzensgeldrecht / Allgemeines Vertragsrecht / Mediation / Verkehrsrecht / Strafrecht / Zivilrecht / Versicherungsrecht / Ordnungswidrigkeitenrecht
Anwaltskanzlei Dr. Schneider & Schulze,"Franzstr. 117, 06842 Dessau-Ro�lau",https://www.linkedin.com/company/anwaltskanzlei-schneider-&-schulze,https://www.rechtsanwalt-dessau.com/,kanzlei@schneider-schulze.de,Christin Terne; Heidrun Schulze; Dr. Sebastian Schneider,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Sozialrecht / Erbrecht / Verwaltungsrecht / Verkehrsrecht / Strafrecht / Schadensersatzrecht & Schmerzensgeldrecht / Ordnungswidrigkeitenrecht / Grundst�cksrecht & Immobilienrecht / Werkvertragsrecht
Rechtsanw�lte Hartmann Abel Zimmer Partnerschaftsgesellschaft mbB,"Gaswerkstra�e 5b, 77652 Offenburg",https://www.linkedin.com/company/rechtsanw%C3%A4lte-hartmann-&-kollegen,https://www.anwaelte-hc.de/,info@anwaelte-hc.de,Christian Abel; Markus Hartmann; J�rgen Zimmer; Artur Junge; Stefanie Nassall,Fachanwaltschaft Strafrecht / Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Verwaltungsrecht / Fachanwaltschaft Versicherungsrecht / Ordnungswidrigkeitenrecht / Beamtenrecht / Sozialrecht / Grundst�cksrecht & Immobilienrecht / Schadensersatzrecht & Schmerzensgeldrecht
Kanzlei Lesch,"Johannisplatz 21, 04103 Leipzig",https://www.linkedin.com/company/lesch-kanzleipartner-gmbh,http://www.kanzlei-lesch.de/,info@kanzlei-lesch.de,Carina Arneth; Bettina Lesch-Lasaridis; Peter Lesch,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Erbrecht / Fachanwaltschaft Baurecht & Architektenrecht / Mediation / Verkehrsrecht / Arzthaftungsrecht / Schadensersatzrecht & Schmerzensgeldrecht / Allgemeines Vertragsrecht / Bankrecht & Kapitalmarktrecht / Zwangsvollstreckungsrecht / Gewerblicher Rechtsschutz / Grundst�cksrecht & Immobilienrecht
Schweitzer & Schweitzer Rechtsanw�lte,"F1 10, 68159 Mannheim",https://de.linkedin.com/in/alexandra-schweizer-3941a21b8,http://www.rae-schweitzer.de/,roman@rae-schweitzer.de,Stefanie Schweitzer; Roman Schweitzer; Bernd Schweitzer,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Strafrecht / Ordnungswidrigkeitenrecht / Opferhilfe / Zivilrecht / Betreuungsrecht / Allgemeines Vertragsrecht / Erbrecht / Verkehrsrecht
"Rechtsanw�lte Frank Mohr, Joachim Mohr, Sven K�ppe in B�rogemeinschaft","Greizer Str. 1, 35396 Gie�en",https://de.linkedin.com/in/sven-k�ppe-69462498,http://www.kanzlei-mohr.info/,fmohr@kanzlei-mohr.de,Joachim Mohr; Sven K�ppe; Frank Mohr,Fachanwaltschaft Erbrecht / Fachanwaltschaft Verkehrsrecht / Arbeitsrecht / Mietrecht & Wohnungseigentumsrecht / Versicherungsrecht / Werkvertragsrecht / Forderungseinzug & Inkassorecht / Schadensersatzrecht & Schmerzensgeldrecht / Allgemeines Vertragsrecht / Sportrecht
Krebs & Partner PartG,"Markt 32, 52525 Heinsberg",https://www.linkedin.com/in/patrick-krebs-1b2b7546,https://www.krebs-anwalt.de/,info@krebs-anwalt.de,Heike Ibenthal; Bj�rn Schr�ders; Peter Krebs,/ Fachanwaltschaft Verkehrsrecht / Mietrecht & Wohnungseigentumsrecht / Versicherungsrecht / Medizinrecht / Reiserecht / Werkvertragsrecht / Allgemeines Vertragsrecht / Arbeitsrecht / Erbrecht / Verwaltungsrecht / Vereinsrecht & Verbandsrecht / Urheberrecht & Medienrecht
Rechtsanw�lte Weiss & Grunert Partnerschaftsgesellschaft,"Dreifaltigkeitsplatz 176, 84028 Landshut",https://www.linkedin.com/company/weiss-&-grunert-rechtsanw�lte,http://www.weiss-grunert.de/,info@weiss-grunert.de,Benedikt von Kuepach; Kilian Zieglmaier; Tobias Weiss; Torstein Grunert,/ Fachanwaltschaft Baurecht & Architektenrecht / Fachanwaltschaft Verkehrsrecht / Erbrecht / Zivilrecht / Handelsrecht & Gesellschaftsrecht / Arbeitsrecht / Bankrecht & Kapitalmarktrecht / Mietrecht & Wohnungseigentumsrecht / Strafrecht
"KSG Kanzlei Schwede, Gewert & Kollegen","Theaterstr. 3, 30159 Hannover",https://www.linkedin.com/company/kanzlei-schwede-gewert-&-kollegen,http://www.ksg-recht.de/,info@ksg-recht.de,Anna Lena Dinkler; Joachim Dorner; J�rg Schwede; Dipl.Verw.wirt (FH) Ulrich Gewert; Ninja Lorenz LL.M.,Fachanwaltschaft Sozialrecht / Fachanwaltschaft Handelsrecht & Gesellschaftsrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Gewerblicher Rechtsschutz / Verkehrsrecht / Zivilrecht / Sozialversicherungsrecht / Grundst�cksrecht & Immobilienrecht / Schwerbehindertenrecht / Pflegerecht / Opferhilfe / Unterhaltsrecht / Arbeitsrecht / �ffentliches Baurecht / Baurecht & Architektenrecht / Erbrecht / Reiserecht / Kaufrecht / Unternehmensrecht & Betriebsnachfolge / Allgemeines Vertragsrecht / Beamtenrecht / Werkvertragsrecht / Verwaltungsrecht
Rechtsanwaltskanzlei Engelmann Eismann Ast,"Archivstr. 3, 90408 N�rnberg",https://www.linkedin.com/company/rechtsanwaltskanzlei-engelmann-eismann-ast,http://www.eea-rechtsanwalt-nuernberg.de/,info@eea-rechtsanwalt-nuernberg.de,Alexandra Lades; Lisa Kilian; Leonie Gruber; Manuel Ast; Martin Eismann; Martina Hunneshagen; Nadine Kohler; Peter Engelmann,Fachanwaltschaft Insolvenzrecht / Fachanwaltschaft Erbrecht / Fachanwaltschaft Handelsrecht & Gesellschaftsrecht / Fachanwaltschaft Insolvenzrecht & Sanierungsrecht / Fachanwaltschaft Arbeitsrecht / Allgemeines Vertragsrecht / Mediation / Zivilrecht / Sportrecht / Grundst�cksrecht & Immobilienrecht / Maklerrecht / Mietrecht & Wohnungseigentumsrecht / Verkehrsrecht
"Rechtsanw�lte und Notar Dr. Wichmann, Suthaus, Rohde, Paulini & Teupke","Theaterstr. 5, 37073 G�ttingen",https://de.linkedin.com/in/carsten-paulini-98686174,https://wichmann-suthaus.de/,carsten@paulini-rechtsanwaelte.de,Frank Suthaus; Dr. Hermann Wichmann; Carsten Paulini; Christian-Karsten Rohde; Jenny Teupke,Fachanwaltschaft Arbeitsrecht / Allgemeines Vertragsrecht / Kaufrecht / Handelsrecht & Gesellschaftsrecht / Unterhaltsrecht / Grundst�cksrecht & Immobilienrecht / Erbrecht
LWB Rechtsanwaltskanzlei,"Theaterstra�e 65, 52062 Aachen",https://www.linkedin.com/company/lwb-rechtsanwaltskanzlei,https://www.lwb-kanzlei.de/,info@lwb-kanzlei.de,Ravil Linke; Marija Beeretz LL.M.; Kevin Wydra; Stefan Linke,/ Fachanwaltschaft Baurecht & Architektenrecht / Strafrecht / Arbeitsrecht / Ordnungswidrigkeitenrecht / Medizinrecht / Sozialrecht / Betreuungsrecht / Zivilrecht / Erbrecht / Allgemeines Vertragsrecht / Mietrecht & Wohnungseigentumsrecht / Schadensersatzrecht & Schmerzensgeldrecht / Kaufrecht / Verkehrsrecht
Blatt & Kollegen Rechtsanw�lte,"Hauptbahnhofstr. 2, 97424 Schweinfurt",https://www.linkedin.com/pub/dir/Jutta/Leitherer,http://www.kanzlei-blatt.de/,rechtsanwaelte@kanzlei-blatt.de,Hubertus J. Krause; Johannes Will-Fuchs; Jutta Leitherer; Thomas Wildanger; Gabriele Jakob; Lara Siegmann,Fachanwaltschaft Strafrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Bankrecht & Kapitalmarktrecht / Arbeitsrecht / Schadensersatzrecht & Schmerzensgeldrecht / Urheberrecht & Medienrecht / Reiserecht / Kaufrecht / Recht rund ums Tier / Zivilrecht / Handelsrecht & Gesellschaftsrecht / Wirtschaftsrecht / Allgemeines Vertragsrecht / Verkehrsrecht / Pferderecht / Erbrecht / Ordnungswidrigkeitenrecht / Wettbewerbsrecht / Insolvenzrecht & Sanierungsrecht / Grundst�cksrecht & Immobilienrecht / Versicherungsrecht / Baurecht & Architektenrecht
Kanzlei Peters und Dr. Momberg,"Luisenstr. 23b, 37269 Eschwege",https://www.linkedin.com/company/peters-legal,http://www.kanzlei-momberg.de/,schomerus@kanzlei-momberg.de,Dr. Rolf Momberg; Sabine Schomerus; Eike Christian Peters,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Versicherungsrecht / Unternehmensrecht & Betriebsnachfolge / Schadensersatzrecht & Schmerzensgeldrecht / Handelsrecht & Gesellschaftsrecht / Zivilrecht / Arzthaftungsrecht / Erbrecht / Grundst�cksrecht & Immobilienrecht / Steuerrecht / Sozialrecht / Verkehrsrecht / Mietrecht & Wohnungseigentumsrecht /
Rechtsanw�lte BAYH & FINGERLE,"K�nigstr. 22, 70173 Stuttgart",https://de.linkedin.com/in/andreas-pitsch-679a02100,http://www.bayh-fingerle.de/,info@bayh-fingerle.de,Volkan Alp; Ute Bohn; Frank Wiesbrock; Marbod Hans; Peter Bayh; Tizia Bayh; Andreas Pitsch; Uwe Hoffmann; Mona Schlolaut,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Strafrecht / Fachanwaltschaft Sozialrecht / Erbrecht / Verkehrsrecht / Ordnungswidrigkeitenrecht / Internationales Recht / Maklerrecht / Kaufrecht / Forderungseinzug & Inkassorecht / Transportrecht & Speditionsrecht / Handelsrecht & Gesellschaftsrecht / Wirtschaftsrecht / Zivilprozessrecht / Allgemeines Vertragsrecht / Internationales Wirtschaftsrecht / Zivilrecht
Kanzlei am Holm,"Rathausstra�e 11 -13, 24937 Flensburg",https://de.linkedin.com/in/patrick-schlicker-0329a612b,http://www.holm66.de/,kanzlei@holm66.de,Christian Meyer; Jan J. G�rtner; Patrick Schlicker; Bj�rn Thies,Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Strafrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Medizinrecht / Pflegerecht / Allgemeines Vertragsrecht / Erbrecht / Schadensersatzrecht & Schmerzensgeldrecht
Dollinger Partnerschaft mbB,"Rotbuchenstr. 1, 81547 M�nchen",https://www.linkedin.com/pub/dir/D%C3%B6llinger/+,http://www.kanzlei-dollinger.de/,info@kanzlei-dollinger.de,Christian Kleindienst; D�rte Schiedermaier; Christoph Kleinherne,/ Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Medizinrecht / Arzthaftungsrecht / Zivilrecht
D�lle & Partner,"Brombergstr. 17c, 79102 Freiburg im Breisgau",https://de.linkedin.com/in/stefan-d%C3%B6lle-86b14b93,http://www.ra-doelle.de/,freiburg@ra-doelle.de,Christoph Buck; Christian Lichy; Barbara Herr; Mirjam Demel; Mirko Gerke,Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Sozialrecht / Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Baurecht & Architektenrecht / Kaufrecht / Schadensersatzrecht & Schmerzensgeldrecht / Grundst�cksrecht & Immobilienrecht / Allgemeines Vertragsrecht / Erbrecht / Betreuungsrecht / IT-Recht / Ordnungswidrigkeitenrecht / Urheberrecht & Medienrecht / Unternehmensrecht & Betriebsnachfolge / Strafrecht / Reiserecht / Forderungseinzug & Inkassorecht / Markenrecht
Kanzlei DSSD,"Landauer Str. 66, 67433 Neustadt an der Weinstra�e",https://www.linkedin.com/in/rose-melody-a28b42293,http://www.kanzlei-dssd.de/,kontakt@kanzlei-dssd.de,Matthias Schwab; Anke H. Schumann; Herbert J. Doll,/ Fachanwaltschaft Verkehrsrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Verwaltungsrecht / Fachanwaltschaft Baurecht & Architektenrecht / Mietrecht & Wohnungseigentumsrecht / Wirtschaftsrecht / Beamtenrecht / Grundst�cksrecht & Immobilienrecht / Zivilrecht / Allgemeines Vertragsrecht / Werkvertragsrecht / Wettbewerbsrecht / Ausl�nderrecht & Asylrecht / Erbrecht
Rechtsanwaltskanzlei Wulf & Collegen,"Breite Str. 53-54, 39576 Hansestadt Stendal",https://www.linkedin.com/company/rechtsanw%C3%A4lte-wulf-collegen,http://www.kanzlei-wulf.de/,info@kanzlei-wulf.de,Lars H�nig; Jan Steinmetz; Fachanwalt f�r Arbeitsrecht Sandro Wulf; Hendrik Lippmann; Maximilian Scholze,Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Strafrecht / Mediation / Zivilrecht / Unternehmensrecht & Betriebsnachfolge / Baurecht & Architektenrecht / Allgemeines Vertragsrecht / Verkehrsrecht / Grundst�cksrecht & Immobilienrecht / Ordnungswidrigkeitenrecht / Erbrecht / Wettbewerbsrecht / eBay & Recht / Handelsrecht & Gesellschaftsrecht / Markenrecht / IT-Recht
Kanzlei JMH,"Bahnhofstrasse 41, 65185 Wiesbaden",https://de.linkedin.com/company/kanzlei-jmh,https://www.kanzlei-jmh.de/,info@kanzlei-jmh.de,Jessica M�ller-Horaczek; Elen Gergert; Pinar Lukac,/ Fachanwaltschaft Strafrecht / Allgemeines Vertragsrecht / Schadensersatzrecht & Schmerzensgeldrecht / Reiserecht / Mietrecht & Wohnungseigentumsrecht / Arbeitsrecht / Erbrecht / Opferhilfe / Unterhaltsrecht / Ordnungswidrigkeitenrecht / eBay & Recht / Forderungseinzug & Inkassorecht / Kaufrecht / Verkehrsrecht
Kanzlei K�nigstra�e,"K�nigstr. 64, 70173 Stuttgart",https://www.linkedin.com/company/kanzlei-k-nigstra-e---rechtsanw-lte-k-ster-und-kollegen,http://www.kanzlei-koenigstrasse.de/,s.koester@kanzlei-koenigstrasse.de,Tobias Bastian; Marlene Giray-Scheel; Kerstin Herr; Steffen K�ster,/ Fachanwaltschaft Erbrecht / Beamtenrecht / Verwaltungsrecht / Versicherungsrecht / Unternehmensrecht & Betriebsnachfolge / Handelsrecht & Gesellschaftsrecht / Wirtschaftsrecht / Zivilprozessrecht / Mediation / Unterhaltsrecht / Allgemeines Vertragsrecht / Grundst�cksrecht & Immobilienrecht
LEGALIS. Anw�lte,"Alter Postplatz 15, 88400 Biberach an der Ri�",https://www.linkedin.com/company/legalis---legal-talent,http://www.legalis-kanzlei.de/,info@legalis-kanzlei.de,Samuel Fischer; Jakob Ramsauer; Luca Weishaupt; Tatjana Ramsperger; Joachim Marcel Stehle,Fachanwaltschaft Strafrecht / Fachanwaltschaft Versicherungsrecht / Fachanwaltschaft Erbrecht / Zivilrecht / Medizinrecht / Allgemeines Vertragsrecht / Arbeitsrecht / Opferhilfe / Schadensersatzrecht & Schmerzensgeldrecht / Handelsrecht & Gesellschaftsrecht / Unterhaltsrecht / Unternehmensrecht & Betriebsnachfolge
GKS Rechtsanw�lte,"Morianstr. 3, 42103 Wuppertal",https://de.linkedin.com/company/gks-rechtsanw�lte,https://gks-rechtsanwaelte.de/,info@gks-rechtsanwaelte.de,Meret Bischoff; Anna-Sophie B�ttcher; Andreas J�ger; Daniel Junker; Charleen Pfohl,Fachanwaltschaft Strafrecht / Fachanwaltschaft Erbrecht / Fachanwaltschaft Arbeitsrecht / Fachanwaltschaft Verkehrsrecht / Zivilrecht / Mietrecht & Wohnungseigentumsrecht / Sozialrecht / Mediation / Recht rund ums Tier / Pferderecht / Unterhaltsrecht / Allgemeines Vertragsrecht / Grundst�cksrecht & Immobilienrecht / Kaufrecht
Andreas Keller,"H�llgasse 24/26, 73614 Schorndorf",https://www.linkedin.com/in/andreaskellerny,http://www.rechtsanwaelte-khf.de/,post@rechtsanwaelte-khf.de,,Arbeitsrecht / Erbrecht / Strafrecht / Zivilrecht / Schadensersatzrecht & Schmerzensgeldrecht / Allgemeines Vertragsrecht
Rohmann Tekath Sobirey Rechtsanw�lte Partnerschaft mbB,"Wallstr. 6, 46483 Wesel",https://de.linkedin.com/in/dr-ralf-rohmann-80174a1b1,http://www.roteso.de/,kanzlei@roteso.de,Udo Tekath; Olaf Sobirey; Dr. Ralf Rohmann,/ Fachanwaltschaft Baurecht & Architektenrecht / Fachanwaltschaft Gewerblicher Rechtsschutz / Fachanwaltschaft Arbeitsrecht / Verkehrsrecht / Allgemeines Vertragsrecht
"Birr, Schneider & Partner Rechtsanw�lte","Volgerstr. 54a, 21335 L�neburg",https://de.linkedin.com/in/daniel-schneider-ba4185109,http://www.birr-schneider.de/,kanzlei@birr-schneider.de,Katja Schneider geb. Birr; Daniel Schneider; Frank Becker; Sylvia Stechow,Fachanwaltschaft Erbrecht / Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht / Fachanwaltschaft Baurecht & Architektenrecht / Arbeitsrecht / Allgemeines Vertragsrecht / Maklerrecht / Unterhaltsrecht
